GEOID,crash_count,Area_km2,MedHHInc,Whites,Black,Asian,Native_Ame,Ethics_div,MedRent,MedHVal,Population,Building_d,Felony_den,Misdemeano,Violation.,Homeless_d,Unemployme,Public,Commercial,Industrial,Residential,Mixed.Use,commercial_density,tree_density,open_space_density,intersection_density,road_density,traffic_signals_density,parking_meter_density,Bus.Stop.Density,Bus.Line.Density,Metro.Stop.Density,Metro.Line.Density,SVI,GVI,VEI,VMI,VHI,avg_speed_limit,mean_elevation,mean_slope,geometry
060750601002,1,3.67807433,250001,63.06483301,1.047806156,7.465618861,0.785854617,0.594554513,3501,NA,415.1628986,0.054896594,3.262576806,7.340797814,3.806339607,8.428323416,0.473933649,99.72281488,0,0,0.277185121,0,380.1793991,61.25112541,0.704035924,293.5829804,29.65335082,1.408071848,0,14.0807978,7.68138784,0,0,0.346064535,0.12273329,0.165705174,0.403951464,0.017333888,31.27850308,48.02634048461914,7.962371826171875,"MULTIPOLYGON (((-122.4768 37.80944, -122.4707 37.80855, -122.4638 37.80465, -122.4485 37.80602, -122.4495 37.80245, -122.4478 37.80163, -122.4478 37.80092, -122.4475 37.79939, -122.4473 37.79846, -122.447 37.79658, -122.4467 37.79471, -122.4463 37.79188, -122.4527 37.79097, -122.4595 37.78971, -122.4636 37.78881, -122.4648 37.78856, -122.4669 37.78813, -122.4709 37.78722, -122.4724 37.78723, -122.47 37.79073, -122.4695 37.79284, -122.4694 37.80318, -122.4726 37.80472, -122.476 37.80768, -122.4772 37.80912, -122.4768 37.80944)))"
060750327004,1,0.117430392,107255,30.86574655,0,67.12672522,0,0.454130845,NA,1594800,6786.999399,0.36400565,51.09409836,127.7352459,25.54704918,51.09409836,0,10.25128004,0,0,89.74871996,0,882.0400699,4344.047344,0,264.612021,24.69862893,0,0,0,0,0,0,0.427085768,0.030714887,0.10192096,0.438786782,0.02348279,15,79.55501556396484,3.080223560333252,"MULTIPOLYGON (((-122.4929 37.75912, -122.4865 37.75941, -122.4864 37.75754, -122.4928 37.75726, -122.4929 37.75912)))"
060750330011,1,0.240958717,NA,34.72553699,3.69928401,51.849642,0,0.6091978,3475,1665300,6955.548316,0.279202509,53.95115042,62.25132741,45.65097343,49.80106193,0,10.90547388,0,0,87.11793881,1.976587304,870.4602341,4502.751088,0,472.8425963,35.00661595,32.23926793,0,85.97186545,8.285428674,0,0,0.418276193,0.058147822,0.099220245,0.409996605,0.025081352,20.50747395,37.07904815673828,2.5562655925750732,"MULTIPOLYGON (((-122.4943 37.73849, -122.4904 37.73866, -122.4904 37.73793, -122.4913 37.7373, -122.4903 37.73561, -122.486 37.73499, -122.4822 37.73539, -122.4795 37.73462, -122.4803 37.73459, -122.4855 37.73436, -122.4939 37.73398, -122.4941 37.73663, -122.4943 37.73849)))"
060750426021,1,0.109593438,147500,46.83815648,2.143622722,24.97320472,0,0.715766655,2485,1627700,8513.28346,0.370015651,9.124633933,9.124633933,9.124633933,182.4926787,6.09375,9.778874537,0,0,61.5294313,28.69169417,6096.035534,4725.608941,0,70.88413411,22.77664715,0,2244.664247,23.62817781,17.98896295,0,0,0.372852637,0.070440464,0.147098918,0.441295706,0.016971048,20.02217498,51.09162521362305,1.8003606796264648,"MULTIPOLYGON (((-122.4784 37.78231, -122.4724 37.78258, -122.4723 37.78075, -122.4783 37.78045, -122.4784 37.78231)))"
060750178031,5,0.094623033,60121,40.21838035,5.186533212,25.65969063,0,0.754176392,1124,NA,11614.50833,0.583522667,317.0475433,369.8888005,528.4125721,475.5713149,4.991680532,0,38.49808455,0,1.931864901,59.57005055,7635.274802,7826.840837,0,191.5660345,18.97545352,27.36657635,6650.078053,27.36673051,23.29083663,0,0,0.363456239,0.035739655,0.16869614,0.436657682,0.021986616,20.83899741,12.860591888427734,2.5296192169189453,"MULTIPOLYGON (((-122.4156 37.7731, -122.4132 37.77499, -122.4116 37.77622, -122.4101 37.77499, -122.414 37.77186, -122.4156 37.7731)))"
060750132001,1,0.113783486,216989,58.86699507,0.123152709,25,0,0.590966172,3501,NA,7136.360734,0.373193427,114.2520807,96.67483752,35.15448637,26.36586478,0,0,0,0,100,0,1206.184396,9376.376814,0,227.5819615,22.19601373,0,0,182.0665948,24.15831574,0,0,0.338684927,0.082793225,0.197443389,0.430259591,0.023960603,15,64.74726867675781,8.444852828979492,"MULTIPOLYGON (((-122.4386 37.79574, -122.437 37.79595, -122.4351 37.79523, -122.4347 37.79335, -122.4346 37.79247, -122.4362 37.79226, -122.4378 37.79205, -122.4386 37.79574)))"
060750426023,1,0.111096536,164375,43.76489277,0,49.16600477,2.621127879,0.565955935,2643,1017900,11332.48657,0.350428628,333.0436879,576.0755683,243.0318804,27.00354226,1.726427623,9.987458721,0,0,84.44987731,5.562663973,2657.154696,4288.740913,23.30837453,652.6344867,39.68843881,46.61674905,0,69.92551748,18.11816744,0,0,0.351255021,0.086329046,0.171648133,0.434669063,0.018999064,20.16151592,47.00972366333008,2.6576616764068604,"MULTIPOLYGON (((-122.4786 37.78417, -122.4725 37.78445, -122.4724 37.78258, -122.4784 37.78231, -122.4786 37.78417)))"
060750178032,4,0.095059255,173444,40.4494382,0.842696629,48.38483146,0,0.599856197,2173,NA,14980.12999,0.530338791,1157.172963,1367.568047,641.7050067,294.5531178,3.261977574,0,31.08075476,0,7.252208962,61.66703628,8117.817057,5802.332326,0,626.5429272,29.14432246,81.7229905,5121.307405,136.2057514,23.17880388,0,0,0.346609466,0.031229136,0.195613316,0.424529874,0.024280937,21.11442491,9.556183815002441,2.2366204261779785,"MULTIPOLYGON (((-122.414 37.77186, -122.4101 37.77499, -122.4085 37.77376, -122.4125 37.77063, -122.414 37.77186)))"
060750264023,1,0.141614408,211667,39.59584926,7.864554888,38.83123976,0,0.679887107,2694,1125000,12929.47539,0.287024623,254.2114221,240.0885654,91.79856911,7.061428393,2.492211838,4.581847142,0,0,95.41815286,0,1078.839905,2633.100784,0,566.8480854,32.7082969,0,0,54.85657535,7.741177466,0,0,0.409379306,0.040437045,0.129450341,0.418049224,0.028535399,15,60.20087814331055,8.667192459106445,"MULTIPOLYGON (((-122.4086 37.71641, -122.4083 37.71809, -122.4073 37.71782, -122.4045 37.71705, -122.4021 37.71614, -122.4022 37.71473, -122.4036 37.71433, -122.4062 37.71524, -122.4104 37.71641, -122.4086 37.71641)))"
060750215003,1,0.090639005,250001,56.41476274,0,29.5254833,0,0.594562038,2461,1587500,6277.650588,0.328734562,99.29500052,176.5244454,55.16388918,110.3277784,0,15.55467672,0,0,73.50265439,10.94266889,2742.641683,8227.925049,28.5691842,228.5534736,26.70288868,28.5691842,371.3993946,199.9854159,44.39250583,142.8467257,13.07250623,0.339519246,0.06992747,0.197193909,0.413330078,0.024552917,18.38520885,40.770729064941406,3.510699510574341,"MULTIPOLYGON (((-122.431 37.74263, -122.4266 37.7429, -122.4267 37.7437, -122.4227 37.74394, -122.4234 37.74229, -122.4309 37.74183, -122.431 37.74263)))"
060750176022,1,0.074929773,NA,11.43667297,10.86956522,41.96597353,0,0.797261659,939,907400,14119.88793,0.460569225,5818.781795,5671.977667,4457.507155,2362.211876,0,10.26910857,79.84610439,0,0,9.884787043,15378.86266,4077.990547,0,933.0995319,41.70116697,241.9146935,3663.279644,241.9160562,240.8913669,103.6783098,71.70089813,0.268507543,0.013859821,0.270491607,0.412654482,0.038118981,18.12758867,17.492076873779297,4.667768478393555,"MULTIPOLYGON (((-122.4103 37.78225, -122.4087 37.78356, -122.4081 37.78402, -122.4059 37.7823, -122.4082 37.78054, -122.4087 37.78097, -122.4103 37.78225)))"
060759803001,5,4.435202472,NA,63.15789474,0,0,0,0.601108033,NA,NA,8.567816292,0.014561122,50.27955351,137.9869361,45.77017651,30.21282587,10.52631579,99.84488609,0,0,0.069214139,0.085899767,48.45908734,58.96828701,4.086910981,131.3649958,14.47652067,18.0991772,8.757666387,26.85699488,6.672148131,0,0,0.31776827,0.200198226,0.174286949,0.414313476,0.012689586,23.59182279,61.80672836303711,5.338956356048584,"MULTIPOLYGON (((-122.5131 37.77078, -122.5111 37.77132, -122.5056 37.77159, -122.4981 37.77193, -122.4949 37.77208, -122.4885 37.77237, -122.482 37.77267, -122.4788 37.77282, -122.4717 37.77314, -122.467 37.77335, -122.4653 37.77342, -122.4637 37.77362, -122.4606 37.77403, -122.4584 37.77431, -122.4547 37.77475, -122.454 37.772, -122.4508 37.77237, -122.4475 37.77279, -122.4442 37.77321, -122.4409 37.77363, -122.4407 37.77271, -122.4457 37.77208, -122.449 37.77167, -122.4538 37.77102, -122.4534 37.76825, -122.4529 37.76637, -122.4569 37.76587, -122.4578 37.76602, -122.4586 37.76629, -122.4611 37.76621, -122.4643 37.76607, -122.4707 37.76578, -122.4773 37.76549, -122.4848 37.76516, -122.4869 37.76505, -122.4933 37.76477, -122.4961 37.76467, -122.503 37.76434, -122.5099 37.76409, -122.5121 37.76366, -122.5131 37.77078)))"
060750163003,1,0.061444228,207986,71.86108638,4.897595726,14.2475512,0,0.460836282,2183,1622000,18276.73718,0.416711491,390.5981232,4638.352713,471.9727322,32.5498436,5.433646813,0.043775588,0,0,98.71922457,1.236999843,5647.281092,8892.360526,0,252.8633325,24.64463011,42.14388875,0,168.5765046,29.64228111,0,0,0.283055442,0.135646568,0.247688512,0.436528703,0.023808761,18.03781752,63.81294250488281,6.145349979400635,"MULTIPOLYGON (((-122.4332 37.77749, -122.4316 37.7777, -122.4308 37.77397, -122.4325 37.77376, -122.4332 37.77749)))"
060750254022,1,0.084385193,171591,46.23044097,4.694167852,32.14793741,1.280227596,0.667608239,2154,1453700,8330.84544,0.385184745,331.8117672,485.8672305,154.0554633,94.80336205,8.67768595,10.5201636,0,0,85.93001191,3.549824493,1902.563339,9113.892122,0,675.1031202,43.16894284,0,92.05951639,368.2401399,39.95720517,0,0,0.394465129,0.04089263,0.142815792,0.424282652,0.025493737,15.59608898,42.61116027832031,6.377697944641113,"MULTIPOLYGON (((-122.4139 37.73893, -122.412 37.73971, -122.4124 37.73467, -122.4143 37.73476, -122.4139 37.73893)))"
060750478013,1,0.240881539,193125,32.71130626,1.701427003,54.72008782,0.054884742,0.593242007,2412,1542600,7563.883928,0.298002228,224.1765819,249.0850909,195.1166546,37.36276364,0,34.31135381,0,0,64.26726439,1.421381803,1322.245666,3300.239183,0,257.9991544,21.63373551,42.99985907,0,118.2502786,15.68925876,0,0,0.403930253,0.042909607,0.12091229,0.44127727,0.019893348,18.36021744,71.84449768066406,4.6072773933410645,"MULTIPOLYGON (((-122.4933 37.77975, -122.4912 37.77987, -122.489 37.77998, -122.4889 37.77797, -122.4887 37.77611, -122.4886 37.77424, -122.4929 37.77405, -122.4932 37.77777, -122.4933 37.77975)))"
060750119021,2,0.047083247,113050,32.65550239,1.435406699,60.16746411,0,0.531143403,1403,886200,17755.78468,0.501780717,424.7795378,913.2760063,382.301584,148.6728382,5.896226415,0,0,0,100,0,4564.897657,6544.853267,0,1154.974106,37.10128167,164.9963008,274.9938347,219.9963071,77.3672734,54.99907677,7.33802457,0.232592276,0.05357446,0.2436881,0.491749907,0.027311923,16.26713153,79.69286346435547,10.718820571899414,"MULTIPOLYGON (((-122.4125 37.79163, -122.4092 37.79204, -122.4075 37.79225, -122.4073 37.7913, -122.409 37.79109, -122.4123 37.79067, -122.4125 37.79163)))"
060750402003,1,0.106631823,171750,51.9138756,0.558213716,44.89633174,0,0.528895731,2237,2000001,11760.09158,0.381900903,318.8541577,825.2695846,103.1586981,112.5367615,1.520467836,12.70225829,0,0,69.93455287,17.36318884,5731.103104,4128.336982,0,242.8433519,23.87847943,24.28433519,2282.727507,72.85341595,0,0,0,0.348724073,0.079591742,0.168684672,0.430805845,0.019410202,16.55942786,53.499752044677734,2.501828193664551,"MULTIPOLYGON (((-122.4725 37.78445, -122.4667 37.78472, -122.4666 37.78285, -122.4724 37.78258, -122.4725 37.78445)))"
060750161011,1,0.061346976,25938,47.22036169,19.62491628,27.66242465,0,0.660867482,316,442500,24336.97777,0.396038644,717.2317627,1760.477963,603.1267096,326.0144376,0,2.54842e-6,0,0,83.43891947,16.56107798,3714.544085,11607.95027,0,422.1072824,38.97106073,126.6321847,464.3180107,168.8438641,41.66983332,0,0,0.317471487,0.116485227,0.205559753,0.429311937,0.027980352,17.26075175,39.30628967285156,4.842145919799805,"MULTIPOLYGON (((-122.4336 37.77936, -122.4303 37.77977, -122.4299 37.77791, -122.4316 37.7777, -122.4332 37.77749, -122.4334 37.77842, -122.4336 37.77936)))"
060750611011,1,0.037245846,31786,0,1.612903226,96.63978495,0,0.065815051,631,NA,19975.38214,0.520841975,1422.977491,2362.679608,1396.128859,268.4863191,7.598039216,19.75005721,56.74984343,0,8.401378222,15.09872114,17589.87805,1460.0294040000001,69.5252097,1460.0294040000001,41.0276055,208.5756291,6674.420131,0,8.115624635,0,0,0.286829717,0.036589197,0.25366004,0.407371219,0.040022338,18.71318795,25.556167602539062,6.247659683227539,"MULTIPOLYGON (((-122.4068 37.7969, -122.4055 37.79707, -122.4048 37.79445, -122.4063 37.79426, -122.4067 37.79603, -122.4068 37.7969)))"
060750330023,1,0.58979655,210625,49.95098039,0.049019608,37.84313725,0,0.606985054,3501,1474100,3458.819825,0.131497268,32.21449837,49.16949751,30.51899845,5.086499742,1.608325449,56.63178879,0,0,42.17368862,1.19452259,364.4040835,1101.993072,17.56164258,228.3013535,13.94088707,0,0,13.17130613,0.03074076,0,0,0.367454055,0.120352833,0.157156117,0.419680936,0.024709501,16.79035367,55.89569091796875,6.601481914520264,"MULTIPOLYGON (((-122.4904 37.73793, -122.4904 37.73866, -122.4851 37.7389, -122.4755 37.73932, -122.4752 37.73476, -122.4795 37.73462, -122.4822 37.73539, -122.486 37.73499, -122.4903 37.73561, -122.4913 37.7373, -122.4904 37.73793)))"
060750314011,1,0.22523885,94836,14.66069142,6.209987196,56.46606914,1.280409731,0.628783644,2946,1070800,6934.860486,0.253367784,239.7454969,248.6249598,66.59597137,115.433017,0.726392252,18.90057746,0,0,71.20182123,9.897601313,1356.582066,2977.58267,0,448.3618693,34.326578,22.99291637,0,126.4617524,26.18876637,114.9652295,18.25715048,0.419332993,0.054083336,0.108207053,0.436696045,0.018187284,42.61395117,91.410125732421875,4.243894577026367,"MULTIPOLYGON (((-122.4626 37.71403, -122.4561 37.71408, -122.4522 37.7141, -122.4504 37.71617, -122.4486 37.71841, -122.4487 37.71745, -122.4496 37.71574, -122.4529 37.71283, -122.455 37.71132, -122.4556 37.71107, -122.456 37.71093, -122.456 37.71232, -122.4626 37.71227, -122.4626 37.71403)))"
060750615072,1,6.87166e-4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1455.253489,1455.253489,1455.253489,1455.253489,NA,0,0,100,0,0,0,0,0,0,6.128376893,0,22610.55561,0,0,0,0,0.295898438,0.020145961,0.227199009,0.403485979,0.065281459,30,11.950202941894531,6.99000358581543,"MULTIPOLYGON (((-122.3878 37.78892, -122.3877 37.78881, -122.3877 37.78739, -122.3878 37.78892)))"
060750159004,1,0.066540538,138993,39.55954323,24.22512235,22.59380098,0,0.730694256,2042,1075000,18424.85862,0.402122245,856.62067,1021.933431,360.6823874,571.0804467,0,0,0,0,6.469757987,93.53024201,8950.718991,6810.329667,0,233.4970172,28.42651295,77.83233905,3619.203766,194.5819437,32.88695295,0,0,0.308924756,0.122758189,0.217952978,0.421219305,0.027123433,22.86481944,40.690364837646484,3.8056013584136963,"MULTIPOLYGON (((-122.4346 37.78415, -122.4313 37.78462, -122.4307 37.78164, -122.4323 37.78143, -122.4327 37.78329, -122.4343 37.78308, -122.4346 37.78415)))"
060750170004,1,0.168547908,226406,65.93309859,2.816901408,10.91549296,0,0.552400007,2588,1076000,6739.923482,0.204989516,160.1918433,118.6606247,65.26334358,106.7945622,0,42.05930922,0,0,57.94069078,0,1075.446292,3472.15517,46.09055536,399.4514798,19.92328149,0,0,46.090815,10.52589007,0,0,0.33336469,0.135352536,0.196786359,0.412677971,0.027515423,16.50537272,104.12255096435547,11.624856948852539,"MULTIPOLYGON (((-122.4435 37.76532, -122.4426 37.76593, -122.442 37.76591, -122.4393 37.76817, -122.4395 37.76658, -122.4355 37.76573, -122.4353 37.76346, -122.4391 37.76347, -122.4412 37.76527, -122.4433 37.76533, -122.4435 37.76532)))"
060750122022,3,0.071527641,58940,45.95092025,12.7607362,26.3190184,0.36809816,0.687467726,1951,1848100,22788.39317,0.484376942,4879.232647,5424.47641,3914.570605,2824.08308,15.00682128,2.457756462,0,0,0,97.54224354,7421.603224,10788.47688,36.20294256,1194.697104,52.65935418,289.6235405,9376.562122,144.812586,61.7418874,0,0,0.308817762,0.028758922,0.219456233,0.429892249,0.028111776,19.54057539,47.135650634765625,7.110764503479004,"MULTIPOLYGON (((-122.4217 37.7866, -122.4199 37.78683, -122.4196 37.78543, -122.418 37.78564, -122.4179 37.78517, -122.4177 37.78424, -122.4194 37.78403, -122.4211 37.78382, -122.4213 37.78475, -122.4215 37.78568, -122.4217 37.7866)))"
060750125032,1,0.028408002,NA,31.80661578,21.24681934,15.26717557,3.435114504,0.785134575,1677,NA,27668.26061,0.399307021,1337.651276,1619.262072,1302.449927,844.8323851,55.43710021,0,60.01601436,0,0,39.98398564,13673.17356,4557.72452,0,546.9269423,36.24863786,273.4634712,9024.294549,0,20.96790277,0,0,0.173130845,0.063068737,0.376617432,0.406059496,0.038319906,19.61371275,28.258108139038086,10.759799003601074,"MULTIPOLYGON (((-122.4111 37.78507, -122.4079 37.78549, -122.4077 37.7847, -122.411 37.78414, -122.4111 37.78507)))"
060750615012,2,0.170726801,250001,40.05763689,0,54.75504323,0,0.539727097,3326,981900,4064.973951,0.469494852,2126.203954,7579.360653,1364.753502,193.2912686,0,0.157012352,99.84298765,0,0,0,14667.10279,4216.602458,0,682.5435633,42.40440494,227.5145211,3746.405781,166.844922,183.2227937,121.3417615,43.44376008,0.224239018,0.057276153,0.304758546,0.403285313,0.035795737,20.06119254,20.301050186157227,8.783774375915527,"MULTIPOLYGON (((-122.4035 37.78778, -122.402 37.78625, -122.3998 37.78801, -122.3983 37.78678, -122.4005 37.78503, -122.4027 37.78326, -122.4061 37.78576, -122.4035 37.78778)))"
060750479042,1,0.137091747,235313,44.61994077,4.935834156,34.84698914,0,0.677038577,3250,1433600,7389.212122,0.351072915,116.7101618,109.4157767,65.64946604,14.58877023,3.511705686,3.406854894,0,0,96.59314511,0,1208.865112,3758.814959,18.88851738,264.4392434,23.15960618,18.88851738,0,37.77724757,30.98737027,0,0,0.397974188,0.050251076,0.133339622,0.432055941,0.02655168,15.90247608,31.050397872924805,2.8408315181732178,"MULTIPOLYGON (((-122.5057 37.77346, -122.5015 37.77365, -122.4982 37.7738, -122.4981 37.77193, -122.5056 37.77159, -122.5057 37.77346)))"
060750351013,1,0.126212893,NA,43.32220367,5.843071786,43.48914858,0,0.619773914,1665,1463900,9491.898743,0.341471809,166.3855372,324.8479536,182.2317789,47.53872492,0,6.698189053,0,0,88.81042717,4.491383777,1189.960232,3467.297916,0,533.4304487,33.87014144,0,0,41.03334259,0,41.03334259,0,0.417074711,0.037386742,0.097771639,0.431997626,0.026274912,16.12004406,40.49995040893555,3.4160754680633545,"MULTIPOLYGON (((-122.5027 37.76057, -122.4958 37.76087, -122.4957 37.759, -122.5026 37.7587, -122.5027 37.76057)))"
060750615042,1,0.011841192,241250,21.23076923,0,67.38461538,0,0.500856805,2449,NA,54893.12112,0.389822387,84.45095557,84.45095557,84.45095557,760.0586002,0,0,0,0,100,0,9622.276519,6560.643081,0,874.7524108,25.23486473,218.6881027,0,0,0,0,0,0.213250522,0.082808922,0.312758873,0.418592782,0.015639733,52.54409901,31.081674575805664,5.764579772949219,"MULTIPOLYGON (((-122.3929 37.78607, -122.3921 37.78677, -122.3916 37.78627, -122.3915 37.78577, -122.3923 37.78538, -122.3928 37.7856, -122.3929 37.78607)))"
060750119013,1,0.015679276,94306,61.61616162,6.868686869,21.61616162,0,0.563611876,1897,1444400,31570.33465,0.525838171,127.5569077,63.77845383,63.77845383,63.77845383,2.813299233,0,0,0,100,0,7597.148861,8257.770501,0,330.31082,21.50475582,0,0,330.3126807,15.00699174,0,0,0.279833855,0.054090135,0.254257527,0.446016352,0.01629314,20.03146946,91.83477783203125,12.274649620056152,"MULTIPOLYGON (((-122.4158 37.79121, -122.4141 37.79142, -122.4139 37.79046, -122.4156 37.79025, -122.4158 37.79121)))"
060750159003,1,0.030719859,100139,42.33576642,7.00729927,39.27007299,0,0.652639991,3010,NA,22298.2794,0.32762816,1595.059402,2734.387546,553.3879558,488.2834904,2.205882353,0,0,0,52.89293003,47.10706997,9778.111403,6406.34885,0,337.1762553,19.80572756,168.5881276,2613.115978,168.5890773,37.32950352,0,0,0.287570319,0.079181275,0.253373795,0.419715543,0.029260197,17.46085401,41.536376953125,3.6536452770233154,"MULTIPOLYGON (((-122.4343 37.78308, -122.4327 37.78329, -122.4323 37.78143, -122.434 37.78122, -122.4343 37.78308)))"
060750176041,2,0.023548138,179138,43.51395731,0,22.16748768,0,0.653122565,1972,1079300,51723.83468,0.419947057,552.0606328,2378.107341,806.857848,382.1958227,13.88577828,0.00769499,99.97502008,0,0,0.017284926,7917.605162,3628.902366,0,439.8669534,44.46882455,0,769.7671685,109.9673578,95.67187206,0,0,0.243449886,0.072495251,0.295487567,0.416530702,0.030749437,19.06096564,16.487632751464844,7.930759906768799,"MULTIPOLYGON (((-122.4134 37.77881, -122.4119 37.78001, -122.4109 37.77921, -122.4125 37.77799, -122.4134 37.77881)))"
060750201021,2,0.070161128,127750,38.41767641,6.985032074,15.75196009,6.058446187,0.787800706,1038,1126100,19996.82777,0.421954221,4988.517262,5957.714901,2836.328386,2337.47666,11.39742319,8.186926086,0,3.103740202,32.33181038,56.37752333,8894.804255,8710.264748,0,1107.237044,41.90657394,147.6316059,4798.027192,110.7243282,77.35690779,0,0,0.301679669,0.05730207,0.236728899,0.406322248,0.036497752,17.15944653,10.739805221557617,3.8858373165130615,"MULTIPOLYGON (((-122.422 37.76654, -122.4176 37.7668, -122.4175 37.76518, -122.4197 37.76505, -122.4219 37.76492, -122.422 37.76654)))"
060750612003,1,0.115268462,81223,13.24004306,29.33261572,20.12917115,0,0.772689536,1629,1149700,16118.89291,0.341388155,320.9897941,320.9897941,320.9897941,69.40319873,2.189141856,0.003575403,0.566729113,0.021486363,88.31030502,11.0979041,3549.458955,6492.364797,0,359.4388815,32.08183148,0,718.877763,134.7903399,23.76990077,22.46505664,0,0.385474179,0.077657499,0.146591127,0.425542809,0.025513527,19.92977805,21.514968872070312,5.596938610076904,"MULTIPOLYGON (((-122.3959 37.73778, -122.3941 37.73673, -122.3935 37.73735, -122.3905 37.73565, -122.3911 37.73407, -122.3916 37.73249, -122.3939 37.73379, -122.3928 37.73504, -122.3965 37.73716, -122.3959 37.73778)))"
060750330022,1,0.174860651,148869,38.79231473,0,61.20768527,0,0.474877558,2908,1282700,6250.691602,0.296619854,108.657951,211.5970625,85.78259289,28.59419763,6.576728499,17.29538023,0,0,80.25171324,2.45290653,1258.736067,5301.500143,0,473.8771078,30.48379004,0,0,0,0,0,0,0.427182077,0.034553089,0.097494191,0.441390816,0.020882617,16.30345633,72.33931732177734,3.6183252334594727,"MULTIPOLYGON (((-122.4852 37.74076, -122.4756 37.74118, -122.4755 37.73932, -122.4851 37.7389, -122.4852 37.74076)))"
060750301023,1,0.488421681,121776,46.0656592,9.953100573,29.80719125,0,0.687711622,2968,2000001,3928.982015,0.147333412,67.56456826,114.6550249,34.80598971,2.047411159,6.10367893,64.78147306,0,0,35.21852694,0,471.8529376,1569.308646,0,233.2756096,17.36241005,15.9051552,450.646064,37.11223786,3.346565126,0,0,0.302200097,0.158769242,0.237536936,0.415377776,0.020373032,15.44550116,195.814453125,17.92716407775879,"MULTIPOLYGON (((-122.463 37.76232, -122.4608 37.76263, -122.4575 37.76357, -122.456 37.764, -122.457 37.76184, -122.4592 37.76191, -122.4559 37.76048, -122.4566 37.75923, -122.4529 37.75806, -122.4541 37.75703, -122.457 37.75684, -122.4587 37.7551, -122.4612 37.7545, -122.4614 37.75662, -122.4629 37.75867, -122.4632 37.75856, -122.463 37.76232)))"
060750123011,1,0.015262645,38571,38.19702602,14.31226766,19.70260223,1.115241636,0.754745305,1250,115600,70498.91999,0.544069218,6814.022006,5307.074832,5438.113716,3669.088773,4.462809917,0,0,0,0,100,11706.78555,5259.570319,0,848.3177934,22.93160824,169.6635587,7804.5237,508.9935433,10.97098752,0,0,0.280170787,0.039256009,0.249937578,0.447904413,0.018472845,19.44932451,34.477359771728516,4.413748741149902,"MULTIPOLYGON (((-122.4146 37.78558, -122.413 37.78579, -122.4128 37.78487, -122.4144 37.78466, -122.4146 37.78558)))"
060750230031,1,0.125518194,68750,15.11789182,14.84049931,31.20665742,2.080443828,0.857302521,2000,1022500,5744.187176,0.313091453,310.7119277,326.6458727,135.4385326,47.80183503,7.754010695,12.54610227,0,0.004421646,75.92241805,11.52705804,2166.195754,4971.935016,0,577.652201,29.01695733,0,350.7174078,123.7833118,8.254829549,41.26110394,0,0.414699342,0.037999217,0.114317953,0.429230005,0.027490968,15,28.405460357666016,5.930050373077393,"MULTIPOLYGON (((-122.3952 37.73107, -122.3957 37.73191, -122.3939 37.73379, -122.3916 37.73249, -122.3919 37.73168, -122.3927 37.72928, -122.3964 37.7298, -122.3952 37.73107)))"
060750615071,3,0.279866994,118370,30.19187359,0,61.06094808,0,0.536001139,3037,1102300,6331.579058,0.385502133,696.7595465,1540.017254,375.17821729999997,246.5456857,0,5.264115781,69.53360207,0.963988545,24.23731413,9.79479e-4,18079.81095,8558.76414,0,351.6032836,34.24131562,157.2962058,8938.125578,259.0775631,124.6545678,166.549862,48.35331512,0.25183304,0.076480002,0.267669214,0.428299051,0.034942601,22.06472455,18.50145721435547,14.50027084350586,"MULTIPOLYGON (((-122.3963 37.79334, -122.3947 37.79448, -122.3923 37.79389, -122.3885 37.7897, -122.3894 37.78884, -122.391 37.79007, -122.3919 37.78937, -122.3927 37.78869, -122.3936 37.788, -122.3952 37.78923, -122.3943 37.78993, -122.3974 37.79244, -122.3963 37.79334)))"
060750152011,2,0.062032753,123382,68.11059908,5.161290323,12.62672811,0,0.515842766,2190,NA,17490.76018,0.436517272,741.5437495,967.2309777,322.4103259,322.4103259,6.107954545,0,0,0,100,0,3214.305269,8933.263994,0,417.4422427,29.11949148,166.9768971,0,0,15.18432489,0,0,0.31425677,0.084124113,0.222989048,0.433979838,0.022161048,18.63673209,83.317047119140625,6.1474432945251465,"MULTIPOLYGON (((-122.4289 37.78953, -122.4256 37.78995, -122.4254 37.789, -122.4252 37.78807, -122.4285 37.78765, -122.4289 37.78953)))"
060750151003,1,0.048536373,99750,48.73239437,7.183098592,40.28169014,0,0.595094227,2209,1187500,14628.20485,0.495153587,1895.485699,2534.181966,947.7428493,4141.224189,6.872852234,0,0,0,29.20063436,70.79936564,15205.30834,9069.833042,0,960.3352633,49.50824732,213.4078363,5441.899825,53.35225962,18.73512822,0,0,0.26819378,0.049806603,0.277811875,0.41614245,0.02895761,19.16856783,71.30609893798828,6.110040187835693,"MULTIPOLYGON (((-122.4254 37.789, -122.4237 37.78875, -122.4221 37.78894, -122.4221 37.78847, -122.4219 37.78753, -122.425 37.78713, -122.4252 37.78807, -122.4254 37.789)))"
